GameID,LeagueIndex,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed
7272.0,3.0,21,16,700,105.7456,0.0025791911,0.000583398,3.0,0.0001433928,0.000383859,0.0036371712,24.0038,73.6158,4.3465,13.0,0.0013355,6.0,0.0,0.00019
977.0,1.0,22,16,400,104.3164,0.0008441891,0.0001104463,4.0,0.0,0.0001056562,0.0036152988,42.9062,73.7648,4.7703,27.0,0.0012685,9.0,0.0001564385,0.0
588.0,5.0,26,20,500,76.1432,0.001609543,0.000360107,4.0,0.000196498,0.000273718,0.002527891,33.6857,47.7924,5.6415,28.0,0.0007071,4.0,0.0002878954,0.0
7265.0,4.0,19,20,900,59.0868,0.0017117818,0.00061933,5.0,0.0,0.000734188,0.0038609911,40.4073,78.9958,8.5947,25.0,0.00068954,5.0,0.0,0.0
8986.0,3.0,18,24,500,116.2582,0.0014114749,0.000472388,8.0,0.0006028885,0.000486906,0.0043114715,40.2218,42.8048,4.934,17.0,0.0013008,6.0,0.000263914,1e-05
6073.0,5.0,21,12,500,88.5,0.0002057201,0.000489818,4.0,0.000348085,0.0002057201,0.0030896895,43.5,54.7286,4.5,21.0,0.000639,6.0,0.0,0.00043
7992.0,6.0,30,12,1000,54.6607,0.00104936961,0.0003058285,2.0,0.0,0.000343389,0.00232844455,30.0548,54.0686,2.8,47.0,0.00086935,6.0,0.0,7e-05
5845.0,5.0,24,4,300,144.5046,0.0037895917,0.000473498,3.0,0.0001087619,0.000247892,0.0025683343,42.2677,56.6994,6.0,20.0,0.00028707,5.0,0.0,3e-05
7072.0,2.0,16,28,600,73.9486,0.0017953388,0.0001292919,8.0,0.0001292919,0.0001183592,0.0035672937,38.8284,63.5,4.7111,25.0,0.0011103,5.0,0.0,0.0
5740.0,3.0,29,24,100,121.7692,0.0049692425,0.000242415,2.0,0.0,0.0002388808,0.00436417,55.3275,57.1484,4.0205,21.0,0.0003386,6.0,0.0,0.0004
2638.0,5.0,28,10,1000,115.2131,0.0034306036,0.0004724368,5.0,0.0,0.0001977285,0.00379955,26.7955,57.9103,5.3415,21.0,0.00076921,6.0,0.0,5e-05
1869.0,5.0,17,8,1000,125.6452,0.001613014,0.0002623642,5.0,0.0,0.0002213014,0.0035002957,23.4,61.976,4.8118,22.0,0.0007065,7.0,0.0,0.0
1244.0,1.0,20,12,600,133.906,0.0014654912,0.000352398,4.0,0.0008372218,0.0002630506,0.0033,31.4,55.5156,4.5397,33.0,0.00095827,10.0,0.0003413164,0.00022
2265.0,1.0,16,12,10,106.6336,0.0025993419,0.0002716558,3.0,2.65831324689329e-05,0.0006878666,0.0029652332,30.4,59.7231,7.0,18.0,0.00083898,8.0,0.0037887749,0.0
5285.0,3.0,23,14,1062,89.6922,0.008158895,0.000174917,2.0,2.5661914131266e-05,0.000430712,0.0035289412,31.5,61.0,7.8128,20.0,0.001396,5.0,4.45667755688073e-05,0.00013
2916.0,6.0,21,42,600,90.3136,0.0001827961,0.000560105,4.0,0.00094577,0.000769091,0.00316251451,44.9143,49.8695,5.9603,28.0,0.00058201,6.0,0.0,2e-05
1689.0,3.0,16,2,300,147.0054,0.002055897,0.000103906,2.0,2.65188858888873e-05,0.000806699,0.00275896,41.8571,65.1894,4.8695,12.0,0.00095808,4.0,0.0,0.0
605.0,6.0,22,30,300,107.2726,0.000541437,0.000372705,5.0,0.0,0.000469766,0.00494589,34.7302,56.5686,4.0828,28.0,0.00082882,8.0,0.0,0.0
5472.0,5.0,23,12,150,112.6848,0.0012556979,0.000276596,3.0,0.000791599,0.0004229294,0.0029473466,34.8222,82.7718,5.8482,18.0,0.0008977,4.0,0.0,0.0
8474.0,5.0,24,14,300,110.5458,0.00444025,0.0001838981,5.0,0.0,0.0002834244,0.0038897589,53.4541,59.4874,4.9072,23.0,0.00073988,5.0,0.0002749981,0.00065
4227.0,2.0,24,6,200,147.9604,0.0037891912,0.00073439,4.0,0.000185616,0.0005276587,0.0026695532,36.5836,60.4548,5.4178,19.0,0.0006416,5.0,0.00012056,0.00015
6893.0,4.0,17,3,1000,106.6156,0.0024672534,0.0003516108,6.0,7.62740139139962e-05,0.0003812751,0.0026862915,29.1221,76.2536,3.2521,30.0,0.0011649,4.0,0.0001430719,0.00107
1435.0,3.0,16,10,350,113.9,0.0003155447,0.000534891,4.0,0.000530929,0.000457542,0.003245984,47.898,42.921,4.988,28.0,0.00078482,5.0,0.0,0.0
1064.0,5.0,23,7,1000,102.0603,0.0030304523,0.0004201761,5.0,0.000321479,0.000428969,0.0034354027,50.4114,82.1271,5.6928,34.0,0.000918,8.0,0.0,0.00025
3813.0,5.0,23,16,500,125.908,0.0030998093,0.0001083533,6.0,0.0001359948,0.000449859,0.0038303399,45.7456,65.5994,4.7994,13.0,0.0012891,5.0,0.000386988,0.00071
8339.0,4.0,19,28,600,109.9062,0.003226911,0.0002440458,2.0,0.0,0.000871689,0.004172923,49.092,45.9,4.6599,31.0,0.00074498,5.0,0.0,0.0
879.0,5.0,16,20,400,74.1254,0.0033133828,0.000438904,0.0,9.45228524120128e-05,0.0002769783,0.0025169977,32.2778,39.7714,4.7704,16.0,0.0010862,5.0,0.0,0.0
3145.0,5.0,21,6,150,120.2621,0.0004469094,0.0005474545,4.0,0.0,0.0003387013,0.0040653582,35.2626,47.4,5.1842,23.0,0.00065679,8.0,0.0,0.0
788.0,6.0,16,12,400,156.8168,0.0039111534,0.00015711,4.0,0.0,0.0003899784,0.0039111534,37.7293,51.6902,4.6108,16.0,0.000857,6.0,0.0001590049,0.0
896.0,6.0,18,6,500,102.1284,0.0019072885,0.000241096,7.0,0.0,0.000261809,0.0035492568,37.9762,63.69,4.6231,16.0,0.002595,7.0,0.0002524953,0.0
5846.0,5.0,19,8,500,91.7158,0.0039798095,0.000205879,5.0,0.0,0.0001572887,0.0034262346,35.0039,44.9604,6.2584,14.0,0.00076626,7.0,0.0,0.00036
6143.0,2.0,19,12,800,75.35,0.0002229891,0.0002546643,3.0,0.00018739,0.0006241332,0.0003075474,37.8148,54.9817,5.6912,25.0,0.000869,9.0,0.0,0.00075
788.0,5.0,25,38,600,113.3382,0.00161244124,0.0003399091,4.0,0.0001077501,0.0004400862,0.0020865993,38.4397,55.742,5.6193,26.0,0.00088762,0.0,0.0,0.0
6142.0,3.0,23,4,100,69.1432,0.00241599,0.000687069,6.0,0.0,0.000803098,0.0043141416,36.8231,54.1662,6.0303,19.0,0.0012802,10.0,0.0,0.0
2529.0,6.0,19,10,4,105.904,0.0039016078,0.000332099,4.0,4.39356879134364e-05,0.0001665988,0.005661433,71.27,65.3,5.9103,27.0,0.00073495,6.0,9.9336039669739e-05,0.0
7942.0,5.0,25,30,700,129.738,0.0011558638,0.00034130143,2.0,0.000107898,0.0001095531,0.0038240178,33.0358,61.9331,4.06532,27.0,0.0011676,7.0,0.0011607837,0.0
2876.0,2.0,20,16,1000,143.2534,0.0030695554,0.0001415901,6.0,1.49863726145856e-05,0.0001415901,0.0057892291,31.7914,61.9914,5.934,20.0,0.00043503,8.0,0.0,2e-05
3124.0,3.0,18,6,1100,66.7384,0.0012494492,0.0007691412,3.0,0.0003034256,0.0009488836,0.0037011791,31.5142,63.3955,5.2974,42.0,0.00079705,7.0,0.0,0.0
2313.0,3.0,19,30,650,147.1312,0.0036178892,0.000242579,5.0,0.0008168817,0.0001261337,0.0034187639,64.5,55.9062,4.9686,29.0,0.001175,5.0,0.000189079,4e-05
5455.0,5.0,21,12,800,112.6282,0.0012694974,0.000357859,7.0,0.000171625,0.0002506464,0.0027892901,41.967,53.1665,4.8164,23.0,0.00083589,6.0,0.0,0.00092
8059.0,6.0,27,24,1000,74.4262,0.001179911,0.0005033981,2.0,0.0,0.000234567,0.00380897,20.4056,50.0,5.8871,30.0,0.00087841,8.0,0.000163737,0.0
2560.0,7.0,23,8,250,96.2372,0.0016114715,0.0003726653,5.0,0.000203395,0.00020898,0.0023973954,26.6355,62.7,4.6,33.0,0.00071612,5.0,0.0,7e-05
3236.0,1.0,34,12,1100,89.6884,0.0026951672,0.0007449944,2.0,0.0,0.000482895,0.0030384712,42.9696,67.2612,6.2579,10.0,0.0012247,7.0,0.0,0.00016
7714.0,5.0,22,16,200,66.64,0.0024384912,0.0003398762,2.0,0.0,0.0002088776,0.0039247525,36.913,60.88,6.8156,14.0,0.00081648,5.0,0.0,7e-05
7387.0,6.0,20,16,600,120.9604,0.002099085,0.0003735806,5.0,0.0001552863,0.0003375997,0.0019085341,60.2298,64.7804,5.5,26.0,0.0014991,5.0,0.0,0.0
7665.0,7.0,16,12,700,78.6932,0.0014246952,0.000704811,4.0,0.0002037244,0.000310418,0.00288048,53.2465,53.2406,16.5448,28.0,0.0006875,6.0,0.00017911,0.00035
1036.0,3.0,18,8,500,78.3552,0.00160164,0.000278917,8.0,4.8742958161288e-05,1.0,0.0036346545,40.2853,67.6,4.6494,26.0,0.00076463,3.0,0.000461299,0.0
4665.0,3.0,16,10,700,76.7522,0.0029686513,0.000243328,4.0,0.000191879,0.000335586,0.0024888825,50.9238,63.6383,5.9462,20.0,0.0011198,6.0,0.0,1e-05
8604.0,2.0,26,8,30,80.9762,0.0015561579,0.0004525778,6.0,0.000212414,0.0003324063,0.0026646853,46.6079,64.2218,4.3036,29.0,0.0010224,5.0,0.0002611011,7e-05
1363.0,6.0,19,10,600,69.9977,0.0017702594,0.000567997,4.0,0.0,0.000183914,0.0027491868,43.9194,61.1267,4.4554,29.0,0.00081795,2.0,0.0,0.00032
896.0,5.0,20,24,200,128.9968,0.0013772398,0.0002775294,4.0,0.0,0.001561098,0.0033156047,31.27,83.6,4.9762,17.0,0.0002289,8.0,0.0,0.0
6891.0,1.0,23,12,800,125.0054,0.0045236678,0.0007690734,4.0,0.0001770162,0.00015922,0.0027684969,34.9581,51.8571,4.5,25.0,0.0013284,7.0,0.0,0.0
8571.0,6.0,21,12,1000,100.06826,0.0015690138,0.000191939,3.0,0.0,0.000471549,0.00350049,52.1367,72.6,4.5592,28.0,0.0013164,7.0,0.0,6e-05
7948.0,4.0,27,28,450,127.7342,0.00131344862,0.000361486,3.0,0.000332898,0.000571179,0.003089915,40.5093,59.7368,4.3827,18.0,0.000846,7.0,0.0,0.0
5398.0,3.0,17,20,100,70.5,0.0014491188,0.0003955648,7.0,0.0001803872,0.0006201306,0.00259818,31.5678,48.7084,7.7231,27.0,0.00076955,8.0,0.0,9e-05
8617.0,4.0,18,12,300,94.6354,0.0018995518,0.000691911,5.0,0.0,0.0008392716,0.0026405919,25.8226,43.9368,5.64,22.0,0.00056632,6.0,0.0,0.00155
788.0,4.0,17,28,1000,80.5558,0.0027304462,0.000391605,6.0,0.00011268,0.0004320858,0.0047292776,53.9072,81.9495,6.8778,27.0,0.000637961,6.0,0.0,0.00021
1614.0,5.0,17,24,500,93.5,0.0018244925,0.00054749,6.0,8.884710282859e-05,0.0004495014,0.003004485,52.5288,74.5544,3.849,22.0,0.00078751,7.0,0.0,6e-05
3286.0,4.0,18,8,500,113.3136,0.000609976,0.0004364753,6.0,0.0,0.00017222359,0.004365563,20.8343,50.0,6.988,22.0,0.00061253,7.0,0.0,0.0
7823.0,5.0,22,10,300,86.1448,0.0013687838,0.000302278,6.0,0.0002898152,0.0007066861,0.0024290922,45.9368,57.7282,5.8118,11.0,0.0003105,7.0,0.0001391402,0.0
705.0,6.0,19,2,800,107.5686,0.001471286,0.0007395856,5.0,0.0,0.000648086,0.0033791411,35.0703,51.1326,0.00132374,15.0,0.0012171,6.0,0.0,0.0
7861.0,5.0,26,14,800,58.6456,0.0013692778,0.0003377227,3.0,0.0,0.000320199,0.00567579,27.3238,63.3175,6.099,36.0,0.00065705,8.0,0.0,0.0
8283.0,4.0,23,16,200,72.9678,0.0055014962,0.000442773,3.0,1.91318586575e-05,0.000404723,0.0034351809,40.08,82.4118,5.7388,16.0,0.001186,5.0,0.000105737,0.0
5196.0,5.0,17,10,300,115.9604,0.000568079,0.0002655777,5.0,0.0002027191,0.000271896,0.0040670156,5.5692,57.7872,4.5444,25.0,0.0007026,8.0,0.000312534,0.00015
776.0,6.0,23,10,400,114.8148,0.0033807086,0.00056479,2.0,0.0,0.0007048796,0.0038202993,24.6714,45.8125,4.082,3.0,0.001048,5.0,0.00010775,0.0
5686.0,4.0,34,8,2000,106.8804,0.0014236564,0.000494812,2.0,0.0,0.000185877,0.00271448,35.7837,63.2055,4.3059,20.0,0.00076481,9.0,0.0,0.0
4926.0,4.0,17,8,900,106.8282,0.0018254919,0.000294845,0.0,0.0,0.0003789084,0.0029254919,34.3467,39.2128,6.5408,22.0,0.00088551,9.0,0.0,0.0
604.0,6.0,18,28,500,96.5,0.0015696985,0.0002508038,3.0,0.0,0.000233465,0.0036372458,61.4,55.079,4.0332,20.0,0.0001919,7.0,0.0001985546,0.0
4745.0,5.0,24,28,500,48.988,0.0025553084,0.000361579,3.0,0.00014478,0.0003012829,0.003755976,28.8191,40.6,5.0852,12.0,0.00092611,9.0,0.0,0.00015
6.0,5.0,16,14,100,145.3646,0.0039171634,0.0005662421,0.0,0.0004186992,0.000405569,0.0048551487,30.3059,44.6105,5.974,23.0,0.00093804,5.0,0.000231399,0.0
854.0,3.0,19,8,1000,76.0565,0.0023293091,0.0003498381,2.0,0.0,0.0003345996,0.0028892393,64.7018,71.2717,4.2697,10.0,0.0008719,3.0,0.0,0.0
8164.0,5.0,22,20,750,104.8992,0.0055256915,0.000245886,5.0,0.0,0.000590836,0.0040575583,9.4141,58.2345,20.071,24.0,0.00063201,7.0,0.0,0.0
5129.0,6.0,16,20,150,111.0282,0.0048783431,0.000495523,6.0,0.0008672982,0.0001073416,0.0035874816,42.8,64.742,6.7,16.0,0.0004166,6.0,0.0,0.0
6333.0,6.0,20,6,800,147.1368,0.000538099,0.000493888,5.0,0.0,0.0005692367,0.0034606531,26.6474,62.2932,6.0758,11.0,0.0006123,7.0,0.0,5e-05
2088.0,6.0,21,16,250,102.904,0.0011354415,0.0,6.0,8.29761520661282e-05,0.0001317428,0.0036142695,33.967,57.5,6.907,19.0,0.00074113,9.0,0.0,7e-05
8983.0,4.0,26,30,900,113.6455,0.002153895,0.0001552296,4.0,6.02096917259838e-05,0.0003639169,0.0038678888,26.2212,61.25,4.908,13.0,0.0016079,6.0,0.0,5e-05
886.0,5.0,19,12,600,106.2136,0.0035984734,0.000334714,4.0,1.0686797194514e-05,0.0003415073,0.0033471479,28.082,52.8866,5.566,24.0,0.0015103,6.0,0.0,0.0
1093.0,3.0,22,20,100,72.0222,0.0016991795,0.000339907,4.0,2.1689244912890927e-05,0.0004228686,0.0024125534,29.90772,48.0023,6.5391,19.0,0.0012247,8.0,0.0,0.0
7885.0,3.0,16,28,800,73.7946,0.0014792891,0.00010912,4.0,0.0001662415,0.00016415,0.003141875,44.3102,39.5,4.5142,16.0,0.001077,7.0,0.0005475098,1e-05
6368.0,5.0,19,4,500,115.0602,0.0122168813,0.0001294784,5.0,0.0,0.0002516787,0.0029781386,22.5856,79.8043,6.2216,19.0,0.0009445,8.0,0.0,4e-05
5287.0,3.0,20,20,300,74.7295,0.00191265,0.0003634366,2.0,0.0,0.000306927,0.00246916,29.9901,76.6567,5.0283,21.0,0.00084622,10.0,0.0,0.00021
9073.0,5.0,16,14,800,96.9596,0.0025331479,0.0003547804,4.0,2.8116909161419e-05,0.0,0.0034894445,36.4822,51.8172,6.8704e-05,34.0,0.0009631,6.0,0.00056915,0.00062
4474.0,4.0,18,20,100,77.958,0.0042602983,0.00044897,8.0,0.00014764,0.000290037,0.002168037,46.18,61.823,6.0814,28.0,0.00063912,4.0,0.000182445,0.00028
1522.0,5.0,20,8,600,143.6352,0.0016881294,0.000561478,8.0,0.0005390156,0.000354929,0.0027252739,32.6642,59.0,3.906,18.0,0.00068792,8.0,0.000191398,0.00054
1743.0,3.0,22,10,400,73.7368,0.00182786,0.0008393905,9.0,0.0007494054,0.000581296,0.0030693482,30.3569,62.6871,6.6516,26.0,0.00080861,7.0,0.0003827362,5e-05
498.0,2.0,26,10,300,74.0304,0.002181778,0.0005514046,5.0,2.569757811651736e-05,0.0005514,0.0016056769,33.5103,46.0231,5.542,29.0,0.000859,6.0,0.0004320962,0.00039
495.0,4.0,22,8,120,165.2053,0.0019131544,0.0003739648,6.0,0.000602523,0.0001547692,0.0035391223,36.1878,58.9778,7.55,14.0,0.00071792,5.0,0.000295589,0.00026
1395.0,4.0,19,4,1000,61.7696,0.0020295529,0.000337594,2.0,0.0,0.000265896,0.0035292393,26.5061,60.6617,4.7456,22.0,0.00084863,7.0,0.000382489,0.0
5244.0,4.0,17,8,400,88.8118,0.0005472582,0.000474898,10.0,0.000349519,0.0001056486,0.0040382287,24.4242,73.1191,5.8585,10.0,0.0009664,7.0,0.000148961,0.00097
5678.0,3.0,16,6,1000,88.8604,0.00062267,0.000254634,2.0,9.486812683768e-05,0.0002389,0.003228869,34.8787,64.9867,4.0,30.0,0.001586,8.0,0.0,0.0
7231.0,3.0,19,28,400,79.8604,0.0012397587,0.000406975,5.0,0.0,0.0001041287,0.00392744,59.5898,54.5,4.0173,23.0,0.0012053,6.0,0.0,0.00042
2346.0,5.0,21,28,250,106.9806,0.00295711,0.000242596,2.0,0.0617252884,0.000415907,0.0028503701,42.0128,60.5404,4.7128,28.0,0.000738,5.0,0.000194898,0.0
619.0,3.0,19,8,100,107.3,0.0036283778,0.0002915662,10.0,0.0003394222,0.000363668,0.0035857561,30.7692,66.8256,6.6231,14.0,0.00085905,6.0,0.0002915662,6e-05
6126.0,5.0,23,20,400,121.4904,0.00039019902,0.0001883715,9.0,3.88686834382229e-05,0.0002734673,0.0026087014,24.0,55.847,4.7234,22.0,0.0012084,5.0,0.0,0.0
479.0,1.0,16,12,1000,58.6372,0.00354055,0.0004738554,2.0,0.0001681323,0.0,0.0024679961,41.5492,49.8571,5.8653,21.0,0.00071167,8.0,0.0,4e-05
996.0,4.0,23,12,500,78.6231,0.0029593485,0.00035270914,4.0,0.000267501,0.0007693688,0.0022805929,40.2832,57.5656,5.1686,25.0,0.00092232,5.0,0.0,0.00051
6103.0,4.0,22,10,300,78.912,0.0034809992,0.0002695149,2.0,0.0,0.0006208012,0.004306578,33.06488,55.0,4.0,12.0,0.0011188,7.0,0.0,0.00015
3720.0,3.0,17,8,1000,129.1472,0.0049578863,0.0003979077,3.0,0.0,0.0003425662,0.0033849962,34.3258,40.7142,5.2091,23.0,0.0005875,5.0,0.0,0.0
7861.0,4.0,19,20,200,91.7406,0.00454727,0.000472311,5.0,0.0002546362,0.000438531,0.0039231139,59.7282,58.75,4.7539,16.0,0.00081631,7.0,0.0,0.0005
705.0,5.0,19,4,300,123.7447,0.0050646783,5.228427658565e-05,6.0,0.0,0.0004159061,0.0039296723,28.0,82.0,7.1638,22.0,0.0013143,4.0,0.0,0.00063
547.0,5.0,28,6,400,86.03764,0.002069088,0.0003675886,6.0,0.0,0.000176496,0.0030273613,32.7168,66.3434,4.3058,15.0,0.0005705,0.0,0.0,0.0
9084.0,6.0,16,12,500,96.8398,0.00291057,0.0001085917,6.0,0.0001243525,0.00011859,0.003874484,50.6691,63.5584,6.14,30.0,0.0007598,5.0,0.0,0.0001
564.0,4.0,26,24,300,122.5,0.0028292929,0.000239569,6.0,0.0,0.000472029,0.0040338929,23.5,76.902,4.4565,25.0,0.0010771,7.0,0.0,8e-05
588.0,4.0,22,10,400,88.3854,0.000204898,0.0004128684,4.0,0.000638551,0.0005726385,0.0036703417,45.8148,61.0762,5.4145,17.0,0.0009801,7.0,0.000107822,0.0
1555.0,5.0,18,6,1100,94.2546,0.0027756464,0.0003039486,5.0,0.00016378,0.000256588,0.0029189828,33.2484,52.7488,3.932,25.0,0.0016653,3.0,0.0,0.0
788.0,4.0,23,8,400,85.0992,0.0014283828,0.00011417,4.0,0.0,0.0003729071,0.0044341823,37.938,57.2396,6.3962,25.0,0.0009411,8.0,0.00071659,0.00011
2650.0,6.0,17,10,800,65.9188,0.0013581399,0.0005342755,0.0,0.0,0.00066606669,0.0022481651,23.5053,48.4358,3.1912,11.0,0.00095958,7.0,0.0,0.0
2987.0,5.0,20,20,700,102.6608,0.0031558576,0.0003318186,5.0,0.00044381326,0.000315966,0.0040291537,25.4834,40.4154,4.3415,20.0,0.00081783,6.0,0.00033186,0.0
796.0,3.0,19,10,1200,109.3448,0.00553028,0.0007690522,3.0,2.808470572288e-05,0.000425969,0.0025551162,33.6397,78.5,4.5,10.0,0.0026147,8.0,0.0,4e-05
706.0,6.0,26,12,300,91.7894,0.0005898961,0.0003414574,5.0,0.0,0.0003314774,0.0038402396,29.5227,57.7143,5.4366,31.0,0.001704,8.0,0.000192388,0.0
4288.0,3.0,16,20,500,116.1484,0.0017990627,0.0008368541,6.0,0.0004485662,0.0007156613,0.0038332388,24.9,48.8686,4.7184,30.0,0.0011149,8.0,0.000195859,1e-05
486.0,4.0,20,8,500,51.6618,0.0016486945,0.0002367697,3.0,0.000443486,0.0003516571,0.0025896478,48.7642,62.934,7.2832,15.0,0.000778892,7.0,0.0,0.00025
5625.0,4.0,17,8,300,89.0458,0.0017776976,0.0001572853,4.0,0.0001572853,0.0003106806,0.0039651403,33.906,69.24,5.1152,31.0,0.001408,5.0,0.0,2e-05
6090.0,4.0,56,10,400,111.6287,0.002083886,0.000491498,2.0,1.278733173382e-05,0.0002855453,0.0038133561,43.9276,70.788,2.9078,11.0,0.0004594,8.0,0.000271612,0.00023
2775.0,1.0,21,24,700,134.0222,0.0011341525,0.000319868,6.0,0.0,0.0003727084,0.0035356889,51.5842,69.8644,7.69,17.0,0.00071417,8.0,0.0,0.00111
598.0,4.0,20,16,1000,76.6644,0.0017690124,0.00094399,2.0,0.0001310811,0.000242908,0.002371708,40.6383,59.0808,3.8093,8.0,0.00062291,9.0,0.0,0.0
706.0,4.0,20,32,450,65.1514,0.001779074,0.0005417059,4.0,0.0,0.0004626362,0.0026804417,34.8108,52.9958,3.0,22.0,0.0005567,9.0,0.0,0.0
2459.0,6.0,18,8,800,129.872,0.00123869,0.000176964,8.0,0.0,0.0009342211,0.0027333032,30.9604,73.3348,5.898,16.0,0.0009822,7.0,0.0,0.0
6861.0,4.0,20,10,700,98.9174,0.0012757733,0.0001882589,5.0,0.000194577,0.00035987091,0.0023246934,72.7136,73.3234,4.906,23.0,0.0014018,4.0,0.000275909,0.0
4227.0,5.0,22,28,550,111.8828,0.00221848,0.000414968,3.0,0.00015567,0.0,0.0034165424,31.4562,57.0782,3.898,24.0,0.00092742,7.0,0.0,1e-05
1666.0,4.0,25,12,500,84.4156,0.002318244,0.000394055,9.0,8.35642088206908e-05,0.0001413944,0.0037502042,42.904,69.6018,5.8021,13.0,0.00096152,7.0,0.0,0.0
707.0,3.0,20,8,500,82.1402,0.000308875,0.00011401,4.0,0.0,0.0001140153,0.0032160153,27.4,82.907,5.6389,35.0,0.00085843,7.0,0.0,0.0
2695.0,6.0,16,7,300,111.1812,0.0039011787,0.0008345039,5.0,0.0003200761,0.000646914,0.003986901,44.2897,52.8094,5.068,23.0,0.00036886,5.0,0.0004413982,0.0
789.0,4.0,21,42,1050,114.8026,0.0010482397,0.000385511,3.0,0.0001087931,0.000551496,0.000776908,26.1356,48.6352,3.1398,20.0,0.0002486,7.0,0.000454786,0.00014
5656.0,6.0,22,10,1000,57.898,0.0040456966,0.0006336935,6.0,0.0,0.000491189,0.0038255711,34.908,66.3514,5.8994,12.0,0.0024191,9.0,0.0001881271,0.0
588.0,3.0,19,16,800,120.4572,0.0007766861,0.0001506514,7.0,0.0,0.0001739122,0.001124599,23.3788,83.6394,5.5367,9.0,0.00072291,7.0,0.0,0.0
8666.0,4.0,17,24,2000,110.4,0.0047668947,0.000558898,5.0,0.0,0.0004513991,0.0037149893,33.039,54.75,5.6288,24.0,0.0011159,6.0,0.0,0.0
7057.0,3.0,18,28,750,102.4888,0.00152479,0.000477576,3.0,5.93436151612e-05,0.000405786,0.0039161769,26.839,69.5532,3.3169,16.0,0.001077,4.0,0.000192434,0.00021
6076.0,4.0,25,12,400,94.8482,0.004647591,0.0,6.0,0.0,0.0001125816,0.0048682989,27.8025,40.8683,7.8686,27.0,0.001066,6.0,0.0,0.00021
6873.0,4.0,17,24,900,79.5282,0.0017486496,0.000562868,4.0,0.0002939556,0.000573917,0.0022172953,42.4492,74.1221,5.5096,18.0,0.00107,6.0,0.0,0.00011
4723.0,3.0,21,20,500,80.5492,0.00221588,0.0002215881,7.0,0.0004058129,0.000592864,0.0036014964,25.8165,57.64,4.1489,14.0,0.00098982,6.0,0.0001919088,0.0
5940.0,5.0,20,6,730,85.4,0.00084879,0.0004848808,5.0,0.0,0.000496907,0.0024791591,31.6,59.947,3.33,16.0,0.001708,6.0,0.0,0.0
8562.0,5.0,17,14,80,90.6342,0.0010816087,0.000394896,3.0,0.0,0.000582289,0.00542411,26.7394,74.4,5.2048,16.0,0.0012096,7.0,0.0,4e-05
2548.0,5.0,17,10,400,98.7098,0.0002487141,0.0003436195,1.0,0.000103786,0.000753588,0.00338548,43.6468,71.2992,5.0053,21.0,3.6867,6.0,0.0,0.0
7458.0,2.0,18,2,1000,118.2236,0.0015474877,0.00051696,4.0,0.000651399,0.0003314861,0.0035452918,35.4168,62.3544,3.1459,20.0,0.00025573,8.0,0.0,0.0
708.0,2.0,17,8,500,165.8332,0.0013292701,0.0007646493,5.0,0.0,0.0002695461,0.0022246914,43.5282,68.8333,5.4574,25.0,0.00085424,6.0,0.0,0.0
1095.0,5.0,23,8,1300,151.9604,0.0022203917,0.000582476,9.0,9.6389845247524e-05,0.0008182901,0.0046,30.3876,45.5,7.9094,24.0,0.0004159,7.0,0.0001186411,0.0
8051.0,6.0,17,24,300,75.9274,0.0029186594,0.000560945,3.0,0.0,0.0,0.0034997621,34.1456,64.1039,4.9194,31.0,0.00082366,8.0,0.0,0.00012
3166.0,3.0,19,36,1500,75.0294,0.0030383616,0.000334588,5.0,0.0,0.000334588,0.002543955,43.1632,65.8103,4.6194,23.0,0.0012792,9.0,0.0,3e-05
7247.0,6.0,16,8,500,54.2556,0.003265564,0.0005661172,8.0,1.259511451186e-05,0.0004418686,0.002153613,37.0392,66.5821,5.6128,21.0,0.00047981,8.0,0.0,0.00017
898.0,4.0,24,12,700,79.6483,0.004653415,0.0003640646,1.0,0.0,0.000653696,0.0038692716,38.3485,59.0282,5.7808,24.0,0.0012072,6.0,0.0,0.0
3136.0,4.0,29,20,100,93.2958,0.0051547201,0.000291635,5.0,0.0,0.0008358905,0.0028885568,62.8839,39.4131,5.0286,29.0,0.00071578,7.0,0.0,0.0
696.0,2.0,19,4,600,103.9607,0.0038341433,0.00038341433,6.0,3.6111257163599e-05,0.0001064013,0.0031012347,42.1652,39.6094,4.4145,22.0,0.00071134,6.0,0.0,0.00025
585.0,3.0,22,10,700,105.0568,0.0040648915,0.000561533,4.0,0.0001163973,0.0004069003,0.0033987516,54.1653,55.2868,6.5884,23.0,0.0004147,6.0,0.0,7e-05
8092.0,5.0,21,4,800,125.5,0.000282485,0.0002049984,4.0,0.00012528,0.000253098,0.003204099,20.1282,32.541,4.2376,28.0,0.00072784,4.0,0.0,3e-05
598.0,5.0,20,10,500,104.6336,0.0028807742,0.0005938554,4.0,1.79995879496902e-05,0.0002498554,0.00260029,52.6172,61.0571,7.5244,23.0,0.00097464,6.0,0.0,0.0
1264.0,3.0,28,8,200,113.6454,0.0013706667,0.0004480646,2.0,0.0001724954,0.0005,0.0029182893,54.7706,56.6176,4.6611,25.0,0.0012962,9.0,9.997901992909e-05,5e-05
